"FORMULARIO","CODIGO_ACCIDENTE","FECHA_OCURRENCIA_ACC","HORA_OCURRENCIA_ACC","ANO_OCURRENCIA_ACC","MES_OCURRENCIA_ACC","DIA_OCURRENCIA_ACC","DIRECCION","GRAVEDAD","CLASE_ACC","LOCALIDAD","MUNICIPIO","FECHA_HORA_ACC","LATITUD","LONGITUD"
"A001241318","10537768","2021/04/12","7:18:00","2021","ABRIL","LUNES","KR 7-CL 48","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2021/04/12 07:18:00+00","4.63492507","-74.06391493"
"A000555883","4473588","2017/02/19","19:30:00","2017","FEBRERO","DOMINGO","KR 4-CL 92","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2017/02/19 19:30:00+00","4.67036126","-74.04067632"
"A001126915","10505589","2019/12/14","9:08:00","2019","DICIEMBRE","SABADO","CL 153-KR 99","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2019/12/14 09:08:00+00","4.75223398","-74.08737604"
"A001026524","10488461","2019/06/20","11:27:00","2019","JUNIO","JUEVES","CL 63-KR 9","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2019/06/20 11:26:59+00","4.64905158","-74.06161907"
"A001175541","10517077","2020/06/09","22:00:00","2020","JUNIO","MARTES","KR 77G-CL 65","SOLO DANOS","CHOQUE","BOSA","BOGOTA DC","2020/06/09 21:59:59+00","4.597","-74.1798"
"A001513748","10580136","2022/09/07","19:12:00","2022","SEPTIEMBRE","MIERCOLES","CL 76 A A S- KR 9 A ","CON HERIDOS","ATROPELLO","USME","BOGOTA DC","2022/09/07 19:12:00+00","4.51234731","-74.11269518"
"A000645899","4488597","2017/07/26","22:00:00","2017","JULIO","MIERCOLES","AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 80G","CON HERIDOS","ATROPELLO","KENNEDY","BOGOTA DC","2017/07/26 21:59:59+00","4.62243132","-74.16690837"
"A000401366","4446362","2016/05/24","14:00:00","2016","MAYO","MARTES","AV AVENIDA DE LAS AMERICAS-KR 62","CON HERIDOS","ATROPELLO","PUENTE ARANDA","BOGOTA DC","2016/05/24 14:00:00+00","4.62871609","-74.11717256"
"A000605118","4481247","2017/05/10","20:05:00","2017","MAYO","MIERCOLES","CL 64D-KR 111V","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/05/10 20:05:00+00","4.70294179","-74.13198936"
"A001025107","10485306","2019/05/19","22:10:00","2019","MAYO","DOMINGO","AK 7-CL 5","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2019/05/19 22:09:59+00","4.6432011","-74.06195972"
"A000909529","10473921","2019/01/27","10:35:00","2019","ENERO","DOMINGO","AV AVENIDA CARACAS-CL 15 ","CON HERIDOS","CHOQUE","ANTONIO NARINO","BOGOTA DC","2019/01/27 10:34:59+00","4.58419182","-74.09727544"
"A001386728","10557661","2021/12/04","12:30:00","2021","DICIEMBRE","SABADO","CL 151 -KR 54 ","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2021/12/04 12:30:00+00","4.73427959","-74.05588843"
"A001345834","10552727","2021/10/18","6:38:00","2021","OCTUBRE","LUNES","AU NORTE-CL 182 ","CON HERIDOS","CHOQUE","USAQUEN","BOGOTA DC","2021/10/18 06:38:00+00","4.75914056","-74.04495412"
"A000197541","4409297","2015/04/01","14:30:00","2015","ABRIL","MIERCOLES","CL 100-KR 17","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2015/04/01 14:29:59+00","4.68574599","-74.04979026"
"A000971150","10483198","2019/04/30","16:40:00","2019","ABRIL","MARTES","CL 170-KR 6","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2019/04/30 16:40:00+00","4.75883752","-74.06386086"
"A001515741","10582524","2022/10/09","18:40:00","2022","OCTUBRE","DOMINGO","KR 50 -AV AVENIDA PRIMERO DE MAYO","CON HERIDOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2022/10/09 18:40:00+00","4.603","-74.121"
"A001304158","10544531","2021/07/13","10:30:00","2021","JULIO","MARTES","KR 45 -CL 145 ","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2021/07/13 10:30:00+00","4.72744607","-74.05009963"
"A000869303","10458137","2018/08/22","7:50:00","2018","AGOSTO","MIERCOLES","AV AVENIDA BOYACA-CL ","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2018/08/22 07:50:00+00","4.63949586","-74.13580879"
"A000340115","4435786","2016/02/03","5:30:00","2016","FEBRERO","MIERCOLES","KR 86-CL 22","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2016/02/03 05:29:59+00","4.66621464","-74.13035992"
"A001513825","10580466","2022/09/11","23:40:00","2022","SEPTIEMBRE","DOMINGO","AV AVENIDA AL LLANO-KR 47 ","CON HERIDOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2022/09/11 23:40:00+00","4.576","-74.155"
"A000401828","4447516","2016/06/04","17:00:00","2016","JUNIO","SABADO","CL 89A-KR 76","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2016/06/04 17:00:00+00","4.70681174","-74.09248878"
"A000601755","4477978","2017/04/05","8:51:00","2017","ABRIL","MIERCOLES","AV AVENIDA BOYACA-CL 81","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/04/05 08:51:00+00","4.69564842","-74.08875214"
"A001304317","10544302","2021/07/13","9:25:00","2021","JULIO","MARTES","CL 26 -KR 24 ","CON HERIDOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2021/07/13 09:25:00+00","4.62247831","-74.07759287"
"A000472245","4459613","2016/10/04","13:30:00","2016","OCTUBRE","MARTES","AK 45-CL 240","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/10/04 13:30:00+00","4.81598441","-74.03542595"
"A000648943","4487003","2017/07/08","11:00:00","2017","JULIO","SABADO","KR 64D-CL 70","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/07/08 11:00:00+00","4.67492655","-74.09787705"
"A18084","4464559","2016/11/19","16:40:00","2016","NOVIEMBRE","SABADO","KR 9-CL 168","CON HERIDOS","ATROPELLO","USAQUEN","BOGOTA DC","2016/11/19 16:40:00+00","4.74636843","-74.03180049"
"A000607244","4483115","2017/05/27","22:45:00","2017","MAYO","SABADO","KR 30-CL 80","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2017/05/27 22:44:59+00","4.67392523","-74.06749256"
"A000551608","4469413","2017/01/04","5:40:00","2017","ENERO","MIERCOLES","TR 6B-CL 37C ES","CON HERIDOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2017/01/04 05:39:59+00","4.55281392","-74.0903532"
"A000607483","4482943","2017/05/26","21:50:00","2017","MAYO","VIERNES","KR 7-CL 110","CON HERIDOS","CHOQUE","USAQUEN","BOGOTA DC","2017/05/26 21:49:59+00","4.68871775","-74.0347004"
"A001235464","10529170","2020/12/15","16:51:00","2020","DICIEMBRE","MARTES","AV AVENIDA DE LAS AMERICAS-KR 72","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2020/12/15 16:50:59+00","4.63063592","-74.13805198"
"A001057815","10500578","2019/10/22","19:13:00","2019","OCTUBRE","MARTES","AV AVENIDA CIUDAD DE CALI-AC 52","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2019/10/22 19:12:59+00","4.68159485","-74.11673327"
"A000339275","4435205","2016/01/26","6:05:00","2016","ENERO","MARTES","KR 3-CL 49B S","SOLO DANOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2016/01/26 06:04:59+00","4.54471484","-74.10980149"
"A000761862","4510891","2018/03/08","4:00:00","2018","MARZO","JUEVES","KR 38-CL 62 S","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2018/03/08 03:59:59+00","4.57189816","-74.15150481"
"A000275645","4429256","2015/11/12","4:45:00","2015","NOVIEMBRE","JUEVES","AC 6-KR 19","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2015/11/12 04:44:59+00","4.60039281","-74.08922292"
"A001136670","10514042","2020/03/14","19:00:00","2020","MARZO","SABADO","KR 70-CL 72","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2020/03/14 18:59:59+00","4.68409699","-74.09152544"
"A000403304","4448209","2016/06/11","20:30:00","2016","JUNIO","SABADO","AV AVENIDA PRIMERO DE MAYO-CL 39A S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2016/06/11 20:29:59+00","4.61741206","-74.15150004"
"A11744","4413584","2015/05/23","11:15:00","2015","MAYO","SABADO","AV AVENIDA CIUDAD DE CALI-CL 42F S","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2015/05/23 11:15:00+00","4.62917287","-74.16930248"
"A000199043","4412071","2015/04/19","7:00:00","2015","ABRIL","DOMINGO","AV AVENIDA BOYACA-CL 71 S","SOLO DANOS","CHOQUE","USME","BOGOTA DC","2015/04/19 06:59:59+00","4.52021941","-74.1226142"
"A000599733","4475905","2017/03/15","15:50:00","2017","MARZO","MIERCOLES","AV AVENIDA BOYACA-CL 44 S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2017/03/15 15:49:59+00","4.59868567","-74.14498376"
"A17002","4455654","2016/08/26","19:00:00","2016","AGOSTO","VIERNES","KR 80I-CL 58J S","SOLO DANOS","CHOQUE","BOSA","BOGOTA DC","2016/08/26 18:59:59+00","4.61210559","-74.18153794"
"A000400132","4445891","2016/05/21","11:20:00","2016","MAYO","SABADO","DG 40-TR 34 S","CON HERIDOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2016/05/21 11:19:59+00","4.58975881","-74.1243919"
"A000765501","4514745","2018/04/15","11:00:00","2018","ABRIL","DOMINGO","AV AVENIDA DEL SUR-KR 70C","CON HERIDOS","CHOQUE","BOSA","BOGOTA DC","2018/04/15 11:00:00+00","4.59611011","-74.16132892"
"A001451145","10572032","2022/05/24","16:15:00","2022","MAYO","MARTES","KR 30 -AV AVENIDA PRIMERO DE MAYO","SOLO DANOS","CHOQUE","ANTONIO NARINO","BOGOTA DC","2022/05/24 16:15:00+00","4.594","-74.112"
"A001512609","10579223","2022/08/25","6:36:00","2022","AGOSTO","JUEVES","KR 89 BIS A-CL 62  S","CON HERIDOS","CHOQUE","BOSA","BOGOTA DC","2022/08/25 06:36:00+00","4.628","-74.194"
"A000813653","4516500","2018/04/30","12:05:00","2018","ABRIL","LUNES","CL 8-KR 69","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2018/04/30 12:04:59+00","4.63233558","-74.12740882"
"A001389527","10560466","2022/01/08","20:06:00","2022","ENERO","SABADO","CL 80 -KR 107 ","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2022/01/08 20:06:00+00","4.71383448","-74.1189464"
"A001343727","10551056","2021/09/27","7:16:00","2021","SEPTIEMBRE","LUNES","KR 53 F -CL 5 C ","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2021/09/27 07:15:59+00","4.62467101","-74.11301698"
"A000689616","4498474","2017/11/02","18:25:00","2017","NOVIEMBRE","JUEVES","CL 145-KR 101","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2017/11/02 18:24:59+00","4.74383011","-74.0925249"
"A000552742","4469659","2017/01/11","13:00:00","2017","ENERO","MIERCOLES","AV AVENIDA DE LAS AMERICAS-CL 71D","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2017/01/11 12:59:59+00","4.63043293","-74.13425735"
"A000644569","4493869","2017/09/17","13:34:00","2017","SEPTIEMBRE","DOMINGO","KR 80J-CL 73D S","CON HERIDOS","ATROPELLO","BOSA","BOGOTA DC","2017/09/17 13:34:00+00","4.6084663","-74.19954848"
"A000865752","10456286","2018/08/03","5:55:00","2018","AGOSTO","VIERNES","CL 73-KR 20","CON HERIDOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2018/08/03 05:55:00+00","4.66146345","-74.06258358"
"A000276436","4430114","2015/11/21","7:00:00","2015","NOVIEMBRE","SABADO","CL 32-KR 3 S","SOLO DANOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2015/11/21 06:59:59+00","4.56190155","-74.09638088"
"A001177904","10520199","2020/07/17","17:20:00","2020","JULIO","VIERNES","CL 63-KR 7","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2020/07/17 17:19:59+00","4.64792249","-74.059846"
"A000970298","10484109","2019/05/09","14:51:00","2019","MAYO","JUEVES","CL 68-KR 92","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2019/05/09 14:51:00+00","4.69373475","-74.11407659"
"A000278363","4431042","2015/12/02","15:15:00","2015","DICIEMBRE","MIERCOLES","KR 7-CL 189","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2015/12/02 15:14:59+00","4.76642973","-74.02756435"
"A000906815","10471212","2018/12/24","1:25:00","2018","DICIEMBRE","LUNES","AV AVENIDA BOYACA-CL 13","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2018/12/24 01:25:00+00","4.72970557","-74.06852314"
"A000906014","10470205","2018/12/14","11:38:00","2018","DICIEMBRE","VIERNES","AC 72-KR 57BBI","CON HERIDOS","ATROPELLO","BARRIOS UNIDOS","BOGOTA DC","2018/12/14 11:38:00+00","4.67105036","-74.07771774"
"A001453849","10573872","2022/06/17","17:40:00","2022","JUNIO","VIERNES","KR 72 -CL 5 A ","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2022/06/17 17:40:00+00","4.628","-74.138"
"A000905794","10471088","2018/12/22","15:30:00","2018","DICIEMBRE","SABADO","CL 46-KR 1","CON HERIDOS","ATROPELLO","CHAPINERO","BOGOTA DC","2018/12/22 15:30:00+00","4.63316989","-74.06632355"
"A000643824","4492979","2017/09/08","7:10:00","2017","SEPTIEMBRE","VIERNES","CL 67C-KR 57","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2017/09/08 07:09:59+00","4.66861243","-74.08067635"
"A000197519","4409380","2015/04/05","11:50:00","2015","ABRIL","DOMINGO","KR 39-CL 17A","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2015/04/05 11:50:00+00","4.62240088","-74.09578886"
"A001395380","10566068","2022/03/18","14:13:00","2022","MARZO","VIERNES","CL 53 -KR 27 ","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2022/03/18 14:13:00+00","4.642","-74.076"
"A001237369","10536681","2021/03/26","12:24:00","2021","MARZO","VIERNES","KR 68-CL 12","CON HERIDOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2021/03/26 12:24:00+00","4.63565401","-74.1194151"
"A000602840","4478807","2017/04/16","16:50:00","2017","ABRIL","DOMINGO","CL 137-KR 14 S","SOLO DANOS","CHOQUE","USME","BOGOTA DC","2017/04/16 16:50:00+00","4.47161479","-74.12430514"
"A000691371","4500143","2017/11/18","8:50:00","2017","NOVIEMBRE","SABADO","CL 13-KR 7","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2017/11/18 08:50:00+00","4.64906128","-74.12638612"
"A000757613","4509784","2018/02/27","17:00:00","2018","FEBRERO","MARTES","CL 23-KR 6","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2018/02/27 17:00:00+00","4.64726523","-74.10673384"
"A000347318","4444103","2016/05/03","15:50:00","2016","MAYO","MARTES","CL 24-KR 68F","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2016/05/03 15:49:59+00","4.65426925","-74.11132553"
"A000553028","4476407","2017/03/22","7:10:00","2017","MARZO","MIERCOLES","AV AVENIDA CIUDAD DE CALI-KR 98","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2017/03/22 07:09:59+00","4.72516466","-74.0989758"
"A001512976","10580660","2022/09/14","6:00:00","2022","SEPTIEMBRE","MIERCOLES","KR 14 -CL 72 A ","CON HERIDOS","ATROPELLO","ANTONIO NARINO","BOGOTA DC","2022/09/14 06:00:00+00","4.588","-74.093"
"A000475439","4461305","2016/10/19","23:18:00","2016","OCTUBRE","MIERCOLES","KR 7-CL 47","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2016/10/19 23:18:00+00","4.63380143","-74.06389273"
"A000873292","10462359","2018/10/02","9:00:00","2018","OCTUBRE","MARTES","KR 50-CL 5","CON HERIDOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2018/10/02 09:00:00+00","4.64748207","-74.08589806"
"A000473705","4460031","2016/10/09","21:40:00","2016","OCTUBRE","DOMINGO","KR 9-CL 127C","CON HERIDOS","ATROPELLO","USAQUEN","BOGOTA DC","2016/10/09 21:40:00+00","4.70719843","-74.03267559"
"A001455607","10577387","2022/07/28","18:00:00","2022","JULIO","JUEVES","KR 94 -CL 80 c ","CON HERIDOS","ATROPELLO","ENGATIVA","BOGOTA DC","2022/07/28 18:00:00+00","4.706","-74.108"
"A000694480","4503016","2017/12/15","11:20:00","2017","DICIEMBRE","VIERNES","KR 56-CL 79","CON HERIDOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2017/12/15 11:19:59+00","4.67602996","-74.07428458"
"A000763030","4511920","2018/03/17","21:30:00","2018","MARZO","SABADO","CL 49-KR 93 S","CON HERIDOS","CAIDA DE OCUPANTE","BOSA","BOGOTA DC","2018/03/17 21:30:00+00","4.63801992","-74.18162218"
"A000642032","4487826","2017/07/18","6:30:00","2017","JULIO","MARTES","CL 24-KR 104","CON HERIDOS","CHOQUE","FONTIBON","BOGOTA DC","2017/07/18 06:30:00+00","4.68497106","-74.13826357"
"A001387496","10558929","2021/12/18","20:00:00","2021","DICIEMBRE","SABADO","AV AVENIDA CIUDAD DE CALI-CL 64 ","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2021/12/18 20:00:00+00","4.68496241","-74.11351062"
"A000971296","10483107","2019/05/01","3:23:00","2019","MAYO","MIERCOLES","KR 88C-CL 70 S","CON MUERTOS","CHOQUE","BOSA","BOGOTA DC","2019/05/01 03:23:00+00","4.62368192","-74.19742374"
"A18247","4466547","2016/12/06","12:10:00","2016","DICIEMBRE","MARTES","AV AVENIDA DEL SUR-KR 72","SOLO DANOS","CHOQUE","BOSA","BOGOTA DC","2016/12/06 12:10:00+00","4.596023","-74.16440547"
"A001455863","10575825","2022/07/10","23:53:00","2022","JULIO","DOMINGO","KR 14  E- CL 46 B S","CON HERIDOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2022/07/10 23:53:00+00","4.541","-74.083"
"A000278980","4431266","2015/12/06","10:30:00","2015","DICIEMBRE","DOMINGO","KR 14-CL 136C ES","CON HERIDOS","CAIDA DE OCUPANTE","USME","BOGOTA DC","2015/12/06 10:30:00+00","4.47221223","-74.12371098"
"A000873605","10462456","2018/10/02","8:10:00","2018","OCTUBRE","MARTES","AK 45-CL 18","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2018/10/02 08:10:00+00","4.76235349","-74.04425148"
"A000903395","10467307","2018/11/19","21:10:00","2018","NOVIEMBRE","LUNES","KR 80-CL 52A ","CON HERIDOS","ATROPELLO","KENNEDY","BOGOTA DC","2018/11/19 21:10:00+00","4.61590831","-74.17271646"
"A000552078","4470163","2017/01/17","8:34:00","2017","ENERO","MARTES","AV AVENIDA BOYACA-CL 6D","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2017/01/17 08:34:00+00","4.63223792","-74.13778103"
"A000607413","4483150","2017/05/27","18:50:00","2017","MAYO","SABADO","KR 89B-CL 56 S","SOLO DANOS","CHOQUE","BOSA","BOGOTA DC","2017/05/27 18:49:59+00","4.63134899","-74.18839484"
"A000602031","4477824","2017/04/04","18:00:00","2017","ABRIL","MARTES","DG 17A-KR 90","CON HERIDOS","CAIDA DE OCUPANTE","FONTIBON","BOGOTA DC","2017/04/04 18:00:00+00","4.66511572","-74.13849828"
"A001449541","10569584","2022/04/29","10:00:00","2022","ABRIL","VIERNES","CL 26 -KR 68 D ","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2022/04/29 09:59:59+00","4.657","-74.106"
"A000902838","10467214","2018/11/17","14:30:00","2018","NOVIEMBRE","SABADO","KR 62-CL 1","CON HERIDOS","ATROPELLO","PUENTE ARANDA","BOGOTA DC","2018/11/17 14:29:59+00","4.63193596","-74.11426184"
"A000643359","4493089","2017/09/01","14:00:00","2017","SEPTIEMBRE","VIERNES","AK 45-CL 245","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2017/09/01 14:00:00+00","4.8205","-74.0347"
"A000689515","4498131","2017/10/31","10:20:00","2017","OCTUBRE","MARTES","CL 75-KR 77A","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/10/31 10:20:00+00","4.69406273","-74.09741713"
"A000871972","10461223","2018/09/20","6:50:00","2018","SEPTIEMBRE","JUEVES","CL 90-KR 11","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2018/09/20 06:49:59+00","4.73327339","-74.11627813"
"A001134001","10513051","2020/03/04","8:16:00","2020","MARZO","MIERCOLES","KR 24-CL ","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2020/03/04 08:16:00+00","4.60088568","-74.09435319"
"A001179133","10523267","2020/07/30","11:45:00","2020","JULIO","JUEVES","CL 72-KR 68H","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2020/07/30 11:45:00+00","4.68099589","-74.08874264"
"A001297082","10537887","2021/04/13","19:10:00","2021","ABRIL","MARTES","CL 44 S- KR 68","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2021/04/13 19:10:00+00","4.60646602","-74.14110169"
"A000760699","4507348","2018/02/03","23:15:00","2018","FEBRERO","SABADO","KR 90-CL 7","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2018/02/03 23:15:00+00","4.67025625","-74.04499452"
"A000472723","4458930","2016/09/27","19:30:00","2016","SEPTIEMBRE","MARTES","CL 84-KR 8 S","SOLO DANOS","CHOQUE","USME","BOGOTA DC","2016/09/27 19:30:00+00","4.50669857","-74.10970279"
"A001184446","10525856","2020/11/02","14:28:00","2020","NOVIEMBRE","LUNES","CL 11-KR 1 SE","SOLO DANOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2020/11/02 14:28:00+00","4.57512643","-74.08231777"
"A000551590","4468587","2016/12/26","19:00:00","2016","DICIEMBRE","LUNES","KR 27-CL 22","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2016/12/26 18:59:59+00","4.61821906","-74.08401036"
"A000605307","4482809","2017/05/24","8:15:00","2017","MAYO","MIERCOLES","KR 13-CL 34","SOLO DANOS","CHOQUE","SANTA FE","BOGOTA DC","2017/05/24 08:15:00+00","4.62234812","-74.06805261"
"A000689901","4499364","2017/11/11","12:15:00","2017","NOVIEMBRE","SABADO","CL 72-KR 69P","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/11/11 12:14:59+00","4.68389728","-74.09155169"
"A000198053","4410271","2015/04/15","9:00:00","2015","ABRIL","MIERCOLES","CL 17-KR 8","SOLO DANOS","CHOQUE","SANTA FE","BOGOTA DC","2015/04/15 09:00:00+00","4.60407145","-74.07328653"
"A001133688","10513041","2020/03/02","6:50:00","2020","MARZO","LUNES","CL 44-KR 5","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2020/03/02 06:49:59+00","4.64868589","-74.09433758"
"A000689888","4499067","2017/11/09","21:40:00","2017","NOVIEMBRE","JUEVES","AV AVENIDA BOYACA-CL 7G","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2017/11/09 21:40:00+00","4.63428724","-74.13747455"
"A001234818","10529128","2020/12/11","20:28:00","2020","DICIEMBRE","VIERNES","AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 22","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2020/12/11 20:28:00+00","4.56700433","-74.14374751"
"A001179562","10523379","2020/08/08","12:27:00","2020","AGOSTO","SABADO","CL 6D-KR 87A","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2020/08/08 12:27:00+00","4.64516025","-74.1544821"
"A001449272","10570061","2022/05/04","17:26:00","2022","MAYO","MIERCOLES","KR 7 -CL 140 ","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2022/05/04 17:26:00+00","4.716","-74.029"
"A001026545","10493567","2019/08/11","18:30:00","2019","AGOSTO","DOMINGO","AC 80-KR 100","CON HERIDOS","ATROPELLO","ENGATIVA","BOGOTA DC","2019/08/11 18:30:00+00","4.70872873","-74.11070484"
"A000902454","10471635","2018/12/28","18:30:00","2018","DICIEMBRE","VIERNES","AK 68-CL 37 ","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2018/12/28 18:30:00+00","4.60521342","-74.13129792"
"A001342882","10550093","2021/09/17","20:30:00","2021","SEPTIEMBRE","VIERNES","CL 93  S- KR 12 ","SOLO DANOS","CHOQUE","USME","BOGOTA DC","2021/09/17 20:29:59+00","4.5036736","-74.11473361"
"A001240439","10533958","2021/02/21","11:55:00","2021","FEBRERO","DOMINGO","CL 33 S- KR 7","CON HERIDOS","ATROPELLO","SAN CRISTOBAL","BOGOTA DC","2021/02/21 11:55:00+00","4.56572193","-74.10044028"
"A000873059","10461804","2018/09/26","8:15:00","2018","SEPTIEMBRE","MIERCOLES","CL 100-KR 1","CON HERIDOS","CHOQUE","USAQUEN","BOGOTA DC","2018/09/26 08:15:00+00","4.68545409","-74.04978924"
"A000963141","10475501","2019/02/10","12:05:00","2019","FEBRERO","DOMINGO","CL 138-KR 58","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2019/02/10 12:04:59+00","4.72827001","-74.06450858"
"A001182433","10520578","2020/09/23","12:00:00","2020","SEPTIEMBRE","MIERCOLES","CL 100-KR 4","CON HERIDOS","CHOQUE","USAQUEN","BOGOTA DC","2020/09/23 12:00:00+00","4.68661015","-74.05757118"
"A000647284","4490143","2017/08/10","17:30:00","2017","AGOSTO","JUEVES","KR 73A-CL 47","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/08/10 17:29:59+00","4.66955209","-74.11268091"
"A000280519","4433062","2015/12/24","13:30:00","2015","DICIEMBRE","JUEVES","CL 17-KR 68","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2015/12/24 13:30:00+00","4.63989045","-74.11597723"
"A001447252","10568249","2022/04/11","23:55:00","2022","ABRIL","LUNES","CL 59 C  S- KR 88 A ","CON HERIDOS","ATROPELLO","BOSA","BOGOTA DC","2022/04/11 23:55:00+00","4.626","-74.192"
"A000197712","4409443","2015/04/05","15:10:00","2015","ABRIL","DOMINGO","KR 10A-CL 7 S","SOLO DANOS","CHOQUE","ANTONIO NARINO","BOGOTA DC","2015/04/05 15:10:00+00","4.58460989","-74.08886654"
"A001345274","10552601","2021/10/12","18:14:00","2021","OCTUBRE","MARTES","KR 71 B -CL 57 R S","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2021/10/12 18:14:00+00","4.5954604","-74.16720675"
"A000762593","4511770","2018/03/15","11:13:00","2018","MARZO","JUEVES","DG 21A-TR 21A ","CON HERIDOS","ATROPELLO","ANTONIO NARINO","BOGOTA DC","2018/03/15 11:13:00+00","4.58455923","-74.10413507"
"A000347228","4443723","2016/04/30","9:15:00","2016","ABRIL","SABADO","AV AVENIDA CARACAS-CL 5","CON HERIDOS","CHOQUE","SANTA FE","BOGOTA DC","2016/04/30 09:14:59+00","4.59632345","-74.08509505"
